transaction_id,order_id,amount,currency,payment_method,payment_status,customer_id,timestamp
TXN2316,order_113189,9900,INR,netbanking,captured,cust_7141,2026-08-07 14:59:00
TXN2317,order_661212,49900,INR,netbanking,captured,cust_7130,2026-08-25 02:02:00
TXN2318,order_987067,29900,INR,emi,captured,cust_9807,2026-08-22 09:59:00
TXN2319,order_213010,199900,INR,card,captured,cust_9153,2026-07-25 07:50:00
TXN2320,order_453786,999900,INR,emi,captured,cust_2906,2026-07-09 11:10:00
TXN2321,order_248249,49900,INR,wallet,captured,cust_8871,2026-08-19 11:58:00
TXN2322,order_436124,499900,INR,emi,captured,cust_8338,2026-07-21 17:42:00
TXN2323,order_556276,499900,INR,upi,captured,cust_8931,2026-07-31 23:29:00
TXN2324,order_908287,9900,INR,emi,captured,cust_6031,2026-07-09 22:48:00
TXN2325,order_150285,9900,INR,upi,captured,cust_9810,2026-08-12 11:48:00
TXN2326,order_488837,9900,INR,card,captured,cust_6247,2026-08-25 09:49:00
TXN2327,order_316779,9900,INR,upi,captured,cust_2905,2026-07-03 11:47:00
TXN2328,order_508856,49900,INR,netbanking,captured,cust_5033,2026-07-04 11:58:00
TXN2329,order_785072,99900,INR,wallet,captured,cust_7178,2026-07-18 23:34:00
TXN2330,order_956397,999900,INR,netbanking,captured,cust_1684,2026-07-24 23:20:00
TXN2331,order_822992,49900,INR,upi,captured,cust_9004,2026-07-22 20:53:00
TXN2332,order_368958,499900,INR,netbanking,captured,cust_5284,2026-07-28 14:42:00
TXN2333,order_514089,49900,INR,upi,captured,cust_1584,2026-07-27 08:48:00
TXN2334,order_339751,9900,INR,wallet,captured,cust_2104,2026-08-20 21:12:00
TXN2335,order_488918,999900,INR,card,captured,cust_9251,2026-08-03 04:11:00
TXN2336,order_433364,9900,INR,emi,captured,cust_5109,2026-08-31 19:39:00
TXN2337,order_584479,49900,INR,upi,captured,cust_9283,2026-08-06 11:51:00
TXN2338,order_303779,199900,INR,wallet,captured,cust_9659,2026-08-30 09:56:00
TXN2339,order_268923,29900,INR,emi,captured,cust_7716,2026-08-11 22:53:00
TXN2340,order_278169,199900,INR,netbanking,captured,cust_4828,2026-08-29 19:03:00
TXN2341,order_161255,499900,INR,emi,captured,cust_9938,2026-08-24 16:12:00
TXN2342,order_964024,999900,INR,emi,captured,cust_7336,2026-07-21 11:42:00
TXN2343,order_816052,999900,INR,emi,captured,cust_3509,2026-08-15 12:20:00
TXN2344,order_400798,29900,INR,wallet,captured,cust_8073,2026-08-15 18:37:00
TXN2345,order_582273,499900,INR,emi,captured,cust_6782,2026-07-08 16:35:00
TXN2346,order_538017,999900,INR,wallet,captured,cust_6341,2026-08-03 11:31:00
TXN2347,order_327498,49900,INR,emi,captured,cust_6954,2026-08-19 00:18:00
TXN2348,order_421806,49900,INR,wallet,captured,cust_8410,2026-08-22 08:54:00
TXN2349,order_327727,199900,INR,emi,captured,cust_9478,2026-07-06 18:18:00
TXN2350,order_316481,499900,INR,emi,captured,cust_3553,2026-07-20 18:43:00
TXN2351,order_591341,49900,INR,card,captured,cust_9693,2026-07-14 08:40:00
TXN2352,order_925189,19900,INR,upi,captured,cust_1864,2026-08-30 23:02:00
TXN2353,order_428512,199900,INR,card,captured,cust_2081,2026-07-15 19:47:00
TXN2354,order_837781,29900,INR,netbanking,captured,cust_3490,2026-08-12 20:09:00
TXN2355,order_658162,499900,INR,card,captured,cust_5607,2026-07-27 06:20:00
TXN2356,order_253769,999900,INR,upi,captured,cust_8746,2026-07-14 22:52:00
TXN2357,order_714649,199900,INR,wallet,captured,cust_1325,2026-07-25 05:49:00
TXN2358,order_189139,199900,INR,upi,captured,cust_7449,2026-08-20 19:21:00
TXN2359,order_845965,19900,INR,netbanking,captured,cust_7844,2026-07-24 08:59:00
TXN2360,order_301350,99900,INR,emi,captured,cust_3734,2026-07-05 23:29:00
TXN2361,order_421531,99900,INR,wallet,captured,cust_8505,2026-08-04 13:58:00
TXN2362,order_111196,9900,INR,netbanking,captured,cust_7363,2026-08-07 17:03:00
TXN2363,order_942159,499900,INR,wallet,captured,cust_5285,2026-07-17 13:52:00
TXN2364,order_187352,999900,INR,upi,captured,cust_9336,2026-07-11 02:02:00
TXN2365,order_178029,29900,INR,netbanking,captured,cust_2431,2026-08-27 19:24:00
TXN2366,order_747454,19900,INR,card,captured,cust_6421,2026-07-25 03:05:00
TXN2367,order_309213,19900,INR,card,captured,cust_4818,2026-08-26 01:55:00
TXN2368,order_505695,199900,INR,emi,captured,cust_9115,2026-08-19 08:08:00
TXN2369,order_809004,9900,INR,wallet,captured,cust_4239,2026-08-20 08:00:00
TXN2370,order_230034,19900,INR,card,failed,cust_3661,2026-08-20 13:12:00
TXN2371,order_513839,99900,INR,emi,captured,cust_7988,2026-08-05 07:20:00
TXN2372,order_352466,9900,INR,netbanking,captured,cust_9092,2026-08-13 18:56:00
TXN2373,order_183835,999900,INR,upi,captured,cust_6922,2026-07-15 02:55:00
TXN2374,order_980515,199900,INR,wallet,captured,cust_9187,2026-08-09 00:09:00
TXN2375,order_672435,49900,INR,card,captured,cust_7713,2026-07-25 18:58:00
TXN2376,order_934930,499900,INR,wallet,captured,cust_7317,2026-07-07 09:32:00
TXN2377,order_926556,199900,INR,wallet,captured,cust_1228,2026-07-07 03:51:00
TXN2378,order_292843,49900,INR,upi,captured,cust_6526,2026-08-30 11:30:00
TXN2379,order_266006,99900,INR,emi,captured,cust_9177,2026-08-14 16:48:00
TXN2380,order_798130,9900,INR,netbanking,captured,cust_5740,2026-08-25 21:40:00
TXN2381,order_618239,49900,INR,wallet,captured,cust_6547,2026-07-31 23:41:00
TXN2382,order_549836,19900,INR,emi,captured,cust_7117,2026-08-23 07:42:00
TXN2383,order_118570,999900,INR,netbanking,captured,cust_4824,2026-08-05 16:47:00
TXN2384,order_303819,29900,INR,netbanking,captured,cust_4750,2026-07-12 03:24:00
TXN2385,order_428686,19900,INR,wallet,captured,cust_9670,2026-07-14 19:21:00
TXN2386,order_571319,499900,INR,card,captured,cust_1967,2026-07-12 15:15:00
TXN2387,order_103201,199900,INR,netbanking,captured,cust_5468,2026-07-10 04:30:00
TXN2388,order_734148,49900,INR,card,captured,cust_1992,2026-07-03 04:22:00
TXN2389,order_929118,499900,INR,wallet,captured,cust_3360,2026-07-18 23:41:00
TXN2390,order_775270,499900,INR,upi,captured,cust_3418,2026-08-08 09:11:00
TXN2391,order_264603,999900,INR,netbanking,captured,cust_8427,2026-08-25 15:31:00
TXN2392,order_229934,9900,INR,netbanking,captured,cust_7144,2026-07-27 08:37:00
TXN2393,order_439617,499900,INR,card,captured,cust_5635,2026-08-11 04:07:00
TXN2394,order_158572,29900,INR,wallet,captured,cust_9565,2026-08-27 21:52:00
TXN2395,order_474426,199900,INR,upi,captured,cust_7562,2026-08-05 13:12:00
TXN2396,order_928090,499900,INR,card,captured,cust_3606,2026-07-27 21:08:00
TXN2397,order_350887,9900,INR,emi,captured,cust_4694,2026-08-30 22:19:00
TXN2398,order_144224,49900,INR,card,captured,cust_6234,2026-07-02 19:05:00
TXN2399,order_902723,99900,INR,wallet,captured,cust_2113,2026-08-30 02:15:00
TXN2400,order_137754,49900,INR,card,captured,cust_2320,2026-07-25 09:00:00
TXN2401,order_323114,29900,INR,emi,captured,cust_5352,2026-08-31 03:13:00
TXN2402,order_267628,49900,INR,emi,captured,cust_5265,2026-08-15 13:48:00
TXN2403,order_567186,499900,INR,card,captured,cust_2748,2026-08-20 20:58:00
TXN2404,order_806956,49900,INR,emi,captured,cust_4765,2026-07-10 14:37:00
TXN2405,order_326936,29900,INR,netbanking,captured,cust_6363,2026-08-18 08:14:00
TXN2406,order_890478,29900,INR,wallet,captured,cust_5071,2026-08-01 06:22:00
TXN2407,order_994101,9900,INR,emi,captured,cust_5971,2026-08-28 23:43:00
TXN2408,order_485928,49900,INR,card,captured,cust_5587,2026-08-04 00:04:00
TXN2409,order_907868,9900,INR,upi,captured,cust_4353,2026-08-12 19:44:00
TXN2410,order_218055,19900,INR,card,captured,cust_5424,2026-08-02 05:16:00
TXN2411,order_603028,19900,INR,card,captured,cust_1489,2026-08-18 21:35:00
TXN2412,order_970791,999900,INR,wallet,captured,cust_2032,2026-08-20 23:24:00
TXN2413,order_602447,49900,INR,netbanking,captured,cust_4081,2026-08-30 02:43:00
TXN2414,order_146266,499900,INR,emi,captured,cust_1774,2026-07-02 01:29:00
TXN2415,order_960581,999900,INR,emi,captured,cust_9859,2026-08-21 12:18:00
TXN2416,order_282413,499900,INR,netbanking,captured,cust_9102,2026-08-02 12:11:00
TXN2417,order_365499,29900,INR,netbanking,captured,cust_9834,2026-07-03 12:19:00
TXN2418,order_630949,29900,INR,emi,captured,cust_3612,2026-08-10 06:20:00
TXN2419,order_964745,499900,INR,upi,captured,cust_9214,2026-07-10 10:04:00
TXN2420,order_104236,99900,INR,emi,captured,cust_6486,2026-07-20 18:13:00
TXN2421,order_977101,199900,INR,emi,captured,cust_7435,2026-07-03 11:27:00
TXN2422,order_886249,499900,INR,upi,captured,cust_4085,2026-08-17 03:19:00
TXN2423,order_251367,19900,INR,netbanking,captured,cust_9879,2026-08-16 11:41:00
TXN2424,order_124647,9900,INR,upi,captured,cust_2168,2026-08-13 20:47:00
TXN2425,order_542412,199900,INR,wallet,captured,cust_7352,2026-08-31 01:22:00
TXN2426,order_749338,999900,INR,emi,captured,cust_1516,2026-07-25 22:17:00
TXN2427,order_368207,999900,INR,wallet,captured,cust_6751,2026-07-14 06:11:00
TXN2428,order_140550,999900,INR,upi,captured,cust_5020,2026-08-01 15:26:00
TXN2429,order_453771,49900,INR,emi,captured,cust_8392,2026-08-01 22:40:00
TXN2430,order_110793,29900,INR,emi,captured,cust_9295,2026-07-07 02:11:00
TXN2431,order_585679,99900,INR,emi,captured,cust_5148,2026-08-07 06:19:00
TXN2432,order_614954,29900,INR,wallet,captured,cust_6429,2026-08-13 18:58:00
TXN2433,order_605566,999900,INR,card,captured,cust_3893,2026-08-31 11:11:00
TXN2434,order_291551,49900,INR,netbanking,captured,cust_4747,2026-07-07 02:23:00
TXN2435,order_221728,19900,INR,card,captured,cust_1387,2026-08-23 19:13:00
TXN2436,order_650686,199900,INR,emi,captured,cust_8148,2026-08-25 10:30:00
TXN2437,order_375540,199900,INR,wallet,captured,cust_3253,2026-08-06 07:02:00
TXN2438,order_698129,29900,INR,card,captured,cust_5309,2026-08-03 02:26:00
TXN2439,order_141686,49900,INR,card,captured,cust_7401,2026-08-22 14:52:00
TXN2440,order_634979,9900,INR,upi,captured,cust_1145,2026-07-29 02:43:00
TXN2441,order_355512,999900,INR,card,captured,cust_4508,2026-08-19 02:30:00
TXN2442,order_764164,19900,INR,card,captured,cust_2114,2026-07-20 19:06:00
TXN2443,order_272734,49900,INR,wallet,captured,cust_5300,2026-07-09 03:37:00
TXN2444,order_918551,499900,INR,upi,captured,cust_7402,2026-08-19 02:14:00
TXN2445,order_233511,999900,INR,emi,captured,cust_3576,2026-07-02 07:04:00
TXN2446,order_553762,9900,INR,wallet,captured,cust_3384,2026-08-27 06:55:00
TXN2447,order_512370,99900,INR,wallet,captured,cust_6359,2026-07-21 13:41:00
TXN2448,order_636283,999900,INR,wallet,captured,cust_3248,2026-07-14 01:23:00
TXN2449,order_825010,999900,INR,netbanking,captured,cust_5122,2026-07-28 07:21:00
TXN2450,order_723309,49900,INR,netbanking,captured,cust_4133,2026-07-03 13:02:00
TXN2451,order_965846,199900,INR,emi,captured,cust_7944,2026-07-19 10:43:00
TXN2452,order_819301,199900,INR,emi,captured,cust_9521,2026-07-27 13:47:00
TXN2453,order_928317,199900,INR,card,captured,cust_5024,2026-07-06 03:09:00
TXN2454,order_457983,29900,INR,netbanking,captured,cust_7169,2026-07-24 21:44:00
TXN2455,order_951434,99900,INR,wallet,captured,cust_9374,2026-08-02 06:23:00
TXN2456,order_378607,9900,INR,wallet,captured,cust_8162,2026-07-22 08:22:00
TXN2457,order_289902,19900,INR,netbanking,captured,cust_5544,2026-07-14 22:58:00
TXN2458,order_661221,99900,INR,card,captured,cust_7934,2026-07-12 20:01:00
TXN2459,order_694088,9900,INR,upi,captured,cust_5656,2026-08-24 13:21:00
TXN2460,order_331145,99900,INR,emi,captured,cust_6189,2026-08-09 16:51:00
TXN2461,order_746233,9900,INR,card,captured,cust_5419,2026-08-26 05:13:00
TXN2462,order_358152,499900,INR,card,captured,cust_3843,2026-08-16 09:21:00
TXN2463,order_350369,99900,INR,wallet,captured,cust_4496,2026-07-25 04:06:00
TXN2464,order_565707,999900,INR,card,captured,cust_7228,2026-07-15 11:06:00
TXN2465,order_315093,999900,INR,wallet,captured,cust_9176,2026-07-12 07:39:00
TXN2466,order_315450,199900,INR,card,captured,cust_7187,2026-07-17 21:22:00
TXN2467,order_317192,49900,INR,netbanking,captured,cust_5762,2026-08-09 11:43:00
TXN2468,order_819839,49900,INR,upi,captured,cust_6655,2026-08-03 01:09:00
TXN2469,order_557485,999900,INR,wallet,captured,cust_5409,2026-08-26 10:44:00
TXN2470,order_276728,49900,INR,emi,captured,cust_4206,2026-07-21 07:22:00
TXN2471,order_150309,49900,INR,upi,captured,cust_1820,2026-07-17 18:55:00
TXN2472,order_367539,999900,INR,card,captured,cust_4047,2026-08-13 19:06:00
TXN2473,order_645792,19900,INR,card,captured,cust_3882,2026-07-07 21:21:00
TXN2474,order_276083,49900,INR,upi,captured,cust_2103,2026-07-11 17:22:00
TXN2475,order_659890,19900,INR,wallet,captured,cust_9743,2026-07-27 12:14:00
TXN2476,order_903575,99900,INR,emi,captured,cust_1931,2026-07-10 23:28:00
TXN2477,order_591852,29900,INR,card,captured,cust_5575,2026-08-16 04:07:00
TXN2478,order_844708,19900,INR,card,captured,cust_2098,2026-08-21 03:22:00
TXN2479,order_937642,999900,INR,wallet,captured,cust_9602,2026-07-27 06:14:00
TXN2480,order_648898,499900,INR,card,captured,cust_4389,2026-07-30 08:52:00
TXN2481,order_532446,499900,INR,wallet,captured,cust_4255,2026-08-12 12:59:00
TXN2482,order_886796,29900,INR,wallet,captured,cust_3291,2026-07-07 05:10:00
TXN2483,order_560352,99900,INR,wallet,captured,cust_4353,2026-08-06 09:15:00
TXN2484,order_357284,29900,INR,upi,captured,cust_7333,2026-08-13 12:57:00
TXN2485,order_472007,999900,INR,upi,captured,cust_4169,2026-07-03 08:56:00
TXN2486,order_253028,99900,INR,upi,captured,cust_7082,2026-08-30 07:47:00
TXN2487,order_450267,999900,INR,netbanking,captured,cust_9470,2026-07-23 13:42:00
TXN2488,order_554461,9900,INR,emi,captured,cust_3512,2026-07-16 00:24:00
TXN2489,order_857641,99900,INR,card,captured,cust_5518,2026-08-22 17:55:00
TXN2490,order_146151,99900,INR,upi,captured,cust_7841,2026-08-23 17:34:00
TXN2491,order_695787,99900,INR,card,captured,cust_5350,2026-08-31 21:50:00
TXN2492,order_329737,999900,INR,card,captured,cust_8530,2026-07-03 02:29:00
TXN2493,order_370620,199900,INR,netbanking,captured,cust_9520,2026-07-29 19:18:00
TXN2494,order_337186,9900,INR,wallet,captured,cust_5924,2026-08-01 15:39:00
TXN2495,order_720434,99900,INR,netbanking,captured,cust_4587,2026-08-25 19:25:00
TXN2496,order_519273,499900,INR,emi,captured,cust_8883,2026-08-10 14:55:00
TXN2497,order_556784,499900,INR,wallet,captured,cust_6468,2026-08-22 10:30:00
TXN2498,order_515597,49900,INR,wallet,captured,cust_3701,2026-08-04 16:42:00
TXN2499,order_186308,9900,INR,card,captured,cust_3488,2026-07-28 10:29:00
TXN2500,order_134272,29900,INR,netbanking,captured,cust_6853,2026-07-09 12:17:00
TXN2501,order_424814,199900,INR,upi,captured,cust_1003,2026-08-29 05:55:00
TXN2502,order_212762,99900,INR,emi,captured,cust_5660,2026-08-13 04:07:00
TXN2503,order_993801,99900,INR,card,captured,cust_4666,2026-07-21 01:28:00
TXN2504,order_797312,29900,INR,wallet,captured,cust_6020,2026-07-11 09:38:00
TXN2505,order_946165,49900,INR,netbanking,captured,cust_3436,2026-07-20 13:47:00
TXN2506,order_716230,19900,INR,card,captured,cust_2203,2026-08-25 09:52:00
TXN2507,order_435492,49900,INR,wallet,captured,cust_5956,2026-08-04 10:53:00
TXN2508,order_135479,199900,INR,card,captured,cust_1514,2026-08-06 17:38:00
TXN2509,order_586019,499900,INR,netbanking,captured,cust_7919,2026-08-03 19:08:00
TXN2510,order_362773,499900,INR,upi,captured,cust_3299,2026-07-31 13:51:00
TXN2511,order_908305,9900,INR,netbanking,captured,cust_6524,2026-07-17 13:09:00
TXN2512,order_909047,49900,INR,card,captured,cust_9273,2026-08-22 13:17:00
TXN2513,order_654418,49900,INR,wallet,captured,cust_9964,2026-07-13 00:09:00
TXN2514,order_398304,199900,INR,upi,captured,cust_2028,2026-08-05 05:20:00
TXN2515,order_333727,999900,INR,netbanking,captured,cust_4759,2026-08-12 03:06:00
TXN2516,order_656524,49900,INR,upi,captured,cust_8045,2026-08-17 09:45:00
TXN2517,order_661258,499900,INR,upi,captured,cust_6016,2026-07-30 00:10:00
TXN2518,order_793411,99900,INR,upi,captured,cust_6383,2026-07-08 16:01:00
TXN2519,order_444745,49900,INR,wallet,captured,cust_5230,2026-08-30 20:52:00
TXN2520,order_369581,499900,INR,card,captured,cust_6921,2026-07-05 10:47:00
TXN2521,order_668663,19900,INR,upi,captured,cust_4924,2026-08-22 20:06:00
TXN2522,order_218877,999900,INR,netbanking,captured,cust_9758,2026-08-24 07:11:00
TXN2523,order_228028,999900,INR,emi,captured,cust_6787,2026-08-14 21:38:00
TXN2524,order_119112,19900,INR,upi,captured,cust_9762,2026-08-21 19:39:00
TXN2525,order_456705,499900,INR,wallet,captured,cust_4479,2026-08-25 07:11:00
TXN2526,order_751244,999900,INR,emi,captured,cust_4715,2026-07-15 01:56:00
TXN2527,order_138146,999900,INR,card,captured,cust_7103,2026-08-31 05:38:00
TXN2528,order_585995,19900,INR,card,captured,cust_2908,2026-07-09 20:22:00
TXN2529,order_678399,199900,INR,upi,captured,cust_6194,2026-07-23 22:10:00
TXN2530,order_663170,499900,INR,netbanking,captured,cust_3243,2026-08-29 20:57:00
TXN2531,order_394301,199900,INR,wallet,captured,cust_6052,2026-08-27 07:37:00
TXN2532,order_399006,199900,INR,card,captured,cust_9600,2026-07-17 21:05:00
TXN2533,order_377033,199900,INR,netbanking,captured,cust_2291,2026-07-06 20:49:00
TXN2534,order_426619,19900,INR,emi,captured,cust_5869,2026-07-03 05:05:00
TXN2535,order_888845,9900,INR,netbanking,captured,cust_5408,2026-07-04 10:55:00
TXN2536,order_198896,9900,INR,upi,captured,cust_6916,2026-07-05 08:58:00
TXN2537,order_266521,49900,INR,upi,captured,cust_2701,2026-08-10 18:49:00
TXN2538,order_864148,29900,INR,card,captured,cust_7683,2026-07-15 02:28:00
TXN2539,order_933262,49900,INR,wallet,captured,cust_7364,2026-07-27 16:57:00
TXN2540,order_524170,499900,INR,emi,captured,cust_3042,2026-08-13 15:45:00
TXN2541,order_734656,999900,INR,upi,captured,cust_5144,2026-08-24 11:23:00
TXN2542,order_708388,19900,INR,card,captured,cust_5095,2026-08-23 01:58:00
TXN2543,order_513892,29900,INR,card,captured,cust_4443,2026-08-14 20:24:00
TXN2544,order_457938,49900,INR,wallet,captured,cust_3019,2026-08-22 19:14:00
TXN2545,order_497121,99900,INR,wallet,captured,cust_4387,2026-07-20 17:06:00
TXN2546,order_798201,49900,INR,wallet,captured,cust_1050,2026-07-31 15:33:00
TXN2547,order_919350,9900,INR,wallet,captured,cust_5705,2026-07-29 14:47:00
TXN2548,order_546853,9900,INR,wallet,captured,cust_6699,2026-07-12 07:56:00
TXN2549,order_571170,49900,INR,netbanking,captured,cust_8870,2026-07-09 08:36:00
TXN2550,order_776562,999900,INR,wallet,captured,cust_3370,2026-08-17 06:28:00
TXN2551,order_488847,99900,INR,upi,captured,cust_7614,2026-08-14 02:27:00
TXN2552,order_364344,49900,INR,emi,captured,cust_9682,2026-07-08 04:24:00
TXN2553,order_443279,499900,INR,emi,captured,cust_2777,2026-08-10 23:30:00
TXN2554,order_943677,99900,INR,emi,captured,cust_6847,2026-08-19 03:35:00
TXN2555,order_754960,49900,INR,card,captured,cust_8723,2026-08-11 22:06:00
TXN2556,order_338632,499900,INR,emi,captured,cust_3244,2026-08-30 01:56:00
TXN2557,order_532390,19900,INR,upi,captured,cust_4616,2026-07-19 06:32:00
TXN2558,order_201561,9900,INR,netbanking,captured,cust_5594,2026-08-31 05:34:00
TXN2559,order_457369,49900,INR,emi,captured,cust_9796,2026-08-24 21:09:00
TXN2560,order_390541,29900,INR,upi,failed,cust_7747,2026-07-03 08:08:00
TXN2561,order_446810,19900,INR,upi,captured,cust_5549,2026-07-30 05:46:00
TXN2562,order_874793,19900,INR,emi,captured,cust_3571,2026-08-30 02:43:00
TXN2563,order_288105,49900,INR,card,captured,cust_8364,2026-08-19 19:42:00
TXN2564,order_223602,49900,INR,netbanking,captured,cust_3521,2026-07-22 14:07:00
TXN2565,order_496452,9900,INR,card,captured,cust_7887,2026-08-08 22:26:00
TXN2566,order_261207,499900,INR,upi,captured,cust_5360,2026-08-04 16:16:00
TXN2567,order_265042,49900,INR,wallet,captured,cust_8292,2026-08-04 18:21:00
TXN2568,order_372869,49900,INR,upi,captured,cust_9772,2026-08-19 11:42:00
TXN2569,order_220950,29900,INR,upi,captured,cust_2854,2026-08-17 00:16:00
TXN2570,order_643114,29900,INR,emi,captured,cust_1831,2026-07-06 16:09:00
TXN2571,order_650581,19900,INR,netbanking,captured,cust_3921,2026-08-15 13:25:00
TXN2572,order_246499,49900,INR,upi,captured,cust_7916,2026-07-29 19:21:00
TXN2573,order_814435,99900,INR,netbanking,captured,cust_1447,2026-08-30 22:12:00
TXN2574,order_438162,29900,INR,emi,captured,cust_2609,2026-08-26 21:16:00
TXN2575,order_884829,9900,INR,card,captured,cust_9257,2026-08-09 13:36:00
TXN2576,order_267011,19900,INR,emi,captured,cust_9847,2026-07-10 19:22:00
TXN2577,order_647589,19900,INR,card,captured,cust_1695,2026-08-20 14:28:00
TXN2578,order_142344,499900,INR,wallet,captured,cust_5280,2026-08-30 22:22:00
TXN2579,order_458077,19900,INR,netbanking,captured,cust_7638,2026-07-16 07:43:00
TXN2580,order_533032,29900,INR,netbanking,captured,cust_1802,2026-07-30 16:40:00
TXN2581,order_143907,9900,INR,wallet,captured,cust_8537,2026-08-28 10:47:00
TXN2582,order_163660,99900,INR,upi,captured,cust_9660,2026-07-03 20:05:00
TXN2583,order_755966,99900,INR,card,captured,cust_5079,2026-07-27 08:29:00
TXN2584,order_779207,19900,INR,wallet,captured,cust_3318,2026-08-14 16:51:00
TXN2585,order_409488,29900,INR,emi,captured,cust_6038,2026-07-26 03:18:00
TXN2586,order_121715,49900,INR,wallet,captured,cust_9656,2026-07-14 01:52:00
TXN2587,order_916101,99900,INR,upi,captured,cust_7387,2026-08-02 22:08:00
TXN2588,order_144374,29900,INR,wallet,captured,cust_6569,2026-07-12 16:14:00
TXN2589,order_864670,9900,INR,upi,captured,cust_5584,2026-08-01 11:41:00
TXN2590,order_683102,29900,INR,netbanking,captured,cust_2008,2026-08-10 00:52:00
TXN2591,order_770125,9900,INR,netbanking,captured,cust_6817,2026-08-16 17:02:00
TXN2592,order_863836,49900,INR,card,captured,cust_8450,2026-07-11 20:55:00
TXN2593,order_150678,49900,INR,card,captured,cust_9070,2026-07-25 21:20:00
TXN2594,order_775312,199900,INR,card,captured,cust_2258,2026-08-29 10:06:00
TXN2595,order_508253,19900,INR,wallet,captured,cust_9592,2026-07-30 10:11:00
TXN2596,order_318841,9900,INR,upi,captured,cust_2835,2026-07-25 20:39:00
TXN2597,order_495618,199900,INR,wallet,captured,cust_5647,2026-07-22 01:29:00
TXN2598,order_751226,49900,INR,wallet,captured,cust_1949,2026-08-08 04:10:00
TXN2599,order_406439,49900,INR,card,captured,cust_1432,2026-08-06 07:30:00
TXN2600,order_954533,29900,INR,card,captured,cust_4934,2026-07-24 04:28:00
TXN2601,order_538586,19900,INR,upi,captured,cust_5816,2026-08-15 22:16:00
TXN2602,order_527030,9900,INR,netbanking,captured,cust_4893,2026-07-22 23:11:00
TXN2603,order_148610,19900,INR,upi,captured,cust_1294,2026-07-15 19:33:00
TXN2604,order_478873,499900,INR,wallet,captured,cust_1446,2026-07-06 04:55:00
TXN2605,order_818178,999900,INR,upi,captured,cust_3875,2026-08-11 00:47:00
TXN2606,order_957103,499900,INR,emi,captured,cust_8952,2026-07-27 18:33:00
TXN2607,order_775441,29900,INR,emi,captured,cust_1660,2026-08-18 07:07:00
TXN2608,order_105199,999900,INR,card,captured,cust_9660,2026-08-10 14:45:00
TXN2609,order_345101,199900,INR,emi,captured,cust_7071,2026-07-16 20:57:00
TXN2610,order_632046,199900,INR,emi,captured,cust_5681,2026-07-25 01:56:00
TXN2611,order_892952,499900,INR,emi,captured,cust_5856,2026-07-26 11:05:00
TXN2612,order_661265,199900,INR,emi,captured,cust_6412,2026-08-07 03:24:00
TXN2613,order_424632,49900,INR,card,captured,cust_4654,2026-07-06 17:54:00
TXN2614,order_523847,9900,INR,wallet,failed,cust_8749,2026-07-23 01:59:00
TXN2615,order_262530,499900,INR,upi,captured,cust_8241,2026-08-02 10:03:00
TXN2616,order_688942,49900,INR,emi,captured,cust_6927,2026-07-24 16:40:00
TXN2617,order_789186,9900,INR,netbanking,captured,cust_7676,2026-07-10 23:03:00
TXN2618,order_693774,499900,INR,netbanking,captured,cust_3412,2026-08-30 06:09:00
TXN2619,order_900173,199900,INR,emi,captured,cust_2531,2026-07-19 19:33:00
TXN2620,order_461462,499900,INR,upi,captured,cust_7978,2026-07-03 18:00:00
TXN2621,order_252795,49900,INR,emi,captured,cust_2969,2026-08-11 05:39:00
TXN2622,order_667770,29900,INR,card,captured,cust_1664,2026-07-25 14:06:00
TXN2623,order_101025,9900,INR,emi,captured,cust_7378,2026-08-04 04:35:00
TXN2624,order_974208,499900,INR,emi,captured,cust_6486,2026-08-19 21:55:00
TXN2625,order_493416,9900,INR,emi,captured,cust_2198,2026-07-21 15:55:00
TXN2626,order_911235,29900,INR,emi,captured,cust_3353,2026-08-19 05:32:00
TXN2627,order_331222,99900,INR,netbanking,captured,cust_5612,2026-08-30 08:32:00
TXN2628,order_570836,29900,INR,wallet,captured,cust_3247,2026-07-14 10:18:00
TXN2629,order_882094,999900,INR,wallet,captured,cust_3637,2026-07-03 11:01:00
TXN2630,order_649434,99900,INR,upi,captured,cust_2461,2026-08-19 17:48:00
TXN2631,order_279567,49900,INR,netbanking,captured,cust_2296,2026-07-04 11:54:00
TXN2632,order_810968,19900,INR,upi,captured,cust_4585,2026-07-24 19:00:00
TXN2633,order_590448,999900,INR,emi,captured,cust_4575,2026-07-26 12:36:00
TXN2634,order_721338,9900,INR,card,captured,cust_7481,2026-07-07 05:40:00
TXN2635,order_552103,99900,INR,netbanking,captured,cust_5098,2026-08-28 16:32:00
TXN2636,order_213542,29900,INR,wallet,captured,cust_4058,2026-07-15 08:18:00
TXN2637,order_302779,99900,INR,emi,captured,cust_6572,2026-07-03 10:50:00
TXN2638,order_735955,999900,INR,card,captured,cust_9836,2026-07-14 10:05:00
TXN2639,order_989272,29900,INR,emi,captured,cust_4750,2026-07-19 13:34:00
TXN2640,order_717203,499900,INR,wallet,captured,cust_2000,2026-07-19 20:31:00
TXN2641,order_643453,29900,INR,upi,captured,cust_2382,2026-08-08 23:36:00
TXN2642,order_466271,199900,INR,card,captured,cust_6997,2026-08-26 11:17:00
TXN2643,order_569009,19900,INR,netbanking,captured,cust_9566,2026-08-06 05:51:00
TXN2644,order_245483,199900,INR,emi,captured,cust_1646,2026-08-06 09:12:00
