transaction_id,utr,bank_status,amount_settled,fees,tax,settlement_date,remarks
TXN2868,UTR2034595927,processed,9900,0,0,2026-07-29,
TXN2869,UTR9003959750,processed,199900,0,0,2026-08-02,
TXN2870,,pending,,,,,bank_holiday
TXN2871,UTR5568050505,processed,499900,0,0,2026-07-28,
TXN2872,UTR7754637197,processed,29900,0,0,2026-08-21,
TXN2873,UTR7000390965,processed,19900,0,0,2026-08-22,
TXN2874,UTR5240417482,processed,11940,0,0,2026-09-01,partial_settlement_1
TXN2874,UTR2141151737,processed,7960,0,0,2026-09-01,partial_settlement_2
TXN2875,UTR5794660682,processed,99900,0,0,2026-07-21,
TXN2876,UTR4881219845,processed,49900,0,0,2026-08-04,
TXN2877,UTR5002571041,processed,19900,0,0,2026-07-03,
TXN2878,UTR8120804545,processed,999900,0,0,2026-07-06,
TXN2879,UTR5777844536,processed,499900,0,0,2026-07-12,
TXN2880,UTR7282674251,processed,28661,1239,0,2026-07-19,fee_deduction_variance
TXN2881,UTR5773749304,processed,499900,0,0,2026-07-20,
TXN2882,UTR9315275246,processed,9900,0,0,2026-07-11,
TXN2884,UTR9703621314,processed,29900,0,0,2026-08-04,
TXN2885,UTR4901690532,processed,19287,613,0,2026-07-16,fee_deduction_variance
TXN2886,,failed,0,0,0,,declined_by_bank
TXN2887,UTR7937962404,processed,29900,0,0,2026-07-18,
TXN2888,,pending,,,,,high_volume_queue
TXN2889,UTR1968523055,processed,29900,0,0,2026-08-15,
TXN2890,UTR2971882657,processed,499900,0,0,2026-07-31,
TXN2891,UTR2636953700,processed,499900,0,0,2026-08-01,
TXN2892,UTR4032620502,processed,999900,0,0,2026-08-23,
TXN2893,UTR2128097218,processed,499900,0,0,2026-07-30,
TXN2894,,failed,0,0,0,,network_timeout
TXN2895,,failed,0,0,0,,declined_by_bank
TXN2896,UTR2673367915,processed,499900,0,0,2026-08-08,
TXN2897,UTR7407130437,processed,999900,0,0,2026-08-29,
TXN2898,UTR2391392754,processed,49900,0,0,2026-08-01,
TXN2899,UTR8146697580,processed,19900,0,0,2026-07-15,
TXN2900,,failed,0,0,0,,invalid_account
TXN2901,UTR2149625869,processed,19900,0,0,2026-07-05,
TXN2902,,pending,,,,,high_volume_queue
TXN2903,UTR4484092404,processed,189187,10713,0,2026-07-29,fee_deduction_variance
TXN2904,UTR3841689479,processed,29900,0,0,2026-08-22,
TXN2905,,failed,0,0,0,,network_timeout
TXN2906,UTR7126180066,processed,999900,0,0,2026-08-30,
TXN2907,UTR7964879797,processed,19900,0,0,2026-07-14,
TXN2908,UTR9983763814,processed,499900,0,0,2026-08-17,
TXN2909,,failed,0,0,0,,declined_by_bank
TXN2910,UTR6919048740,processed,9900,0,0,2026-08-26,
TXN2911,UTR7288979783,processed,999900,0,0,2026-08-03,
TXN2912,UTR5677334850,processed,499900,0,0,2026-08-08,
TXN2914,UTR7721822718,processed,199900,0,0,2026-07-20,
TXN2915,,pending,,,,,high_volume_queue
TXN2916,UTR6064824125,processed,49900,0,0,2026-08-19,
TXN2917,,failed,0,0,0,,declined_by_bank
TXN2919,UTR9146212299,processed,443354,56546,0,2026-08-17,fee_deduction_variance
TXN2920,UTR7231526825,processed,499900,0,0,2026-07-05,
TXN2921,UTR7843261503,processed,87606,12294,0,2026-08-16,fee_deduction_variance
TXN2922,UTR1428461497,processed,29900,0,0,2026-07-18,
TXN2923,,failed,0,0,0,,declined_by_bank
TXN2924,,pending,,,,,processing_delay
TXN2925,UTR8938201512,processed,29900,0,0,2026-08-31,
TXN2928,UTR5056089101,processed,119940,0,0,2026-09-01,partial_settlement_1
TXN2928,UTR2281380475,processed,79960,0,0,2026-09-01,partial_settlement_2
TXN2929,UTR6174162427,processed,199900,0,0,2026-08-09,
TXN2930,UTR6626524707,processed,499900,0,0,2026-07-04,
TXN2931,UTR8121196375,processed,99900,0,0,2026-08-20,
TXN2932,,failed,0,0,0,,invalid_account
TXN2933,UTR7295632688,processed,29900,0,0,2026-07-22,
TXN2934,UTR5068404283,processed,99900,0,0,2026-07-11,
TXN2935,UTR1854571069,processed,99900,0,0,2026-08-07,
TXN2936,UTR5258488042,processed,29900,0,0,2026-07-14,
TXN2937,UTR9880793275,processed,9900,0,0,2026-09-01,
TXN2939,UTR1240733092,processed,199900,0,0,2026-08-17,
TXN2940,UTR6566299577,processed,99900,0,0,2026-08-22,
TXN2941,UTR2603310794,processed,9900,0,0,2026-08-04,
TXN2942,,failed,0,0,0,,network_timeout
TXN2943,UTR5509915131,processed,999900,0,0,2026-07-12,
TXN2944,UTR1275260215,processed,44447,5453,0,2026-07-08,fee_deduction_variance
TXN2945,UTR8355610591,processed,9900,0,0,2026-07-14,
TXN2946,UTR1428335739,processed,29900,0,0,2026-08-01,
TXN2947,UTR9804668445,processed,9900,0,0,2026-07-31,
TXN2948,UTR2524540068,processed,8833,1067,0,2026-08-14,fee_deduction_variance
TXN2949,UTR8509485283,processed,19900,0,0,2026-08-27,
TXN2952,UTR5374517318,processed,5940,0,0,2026-07-12,partial_settlement_1
TXN2952,UTR7522186733,processed,3960,0,0,2026-07-12,partial_settlement_2
TXN2953,UTR2500493518,processed,184640,15260,0,2026-08-16,fee_deduction_variance
TXN2954,UTR3825799110,processed,199900,0,0,2026-07-14,
TXN2955,UTR1732276273,processed,199900,0,0,2026-08-19,
TXN2956,UTR3596679205,processed,29900,0,0,2026-08-06,
TXN2957,,pending,,,,,processing_delay
TXN2958,UTR2754947472,processed,8932,968,0,2026-07-26,fee_deduction_variance
TXN2959,UTR7662459946,processed,99900,0,0,2026-08-30,
TXN2960,UTR4654980450,processed,44047,5853,0,2026-08-18,fee_deduction_variance
TXN2961,UTR5622542051,processed,29900,0,0,2026-07-11,
TXN2962,UTR9553143673,processed,19900,0,0,2026-07-30,
TXN2963,UTR6967699920,processed,19900,0,0,2026-08-25,
TXN2964,,pending,,,,,processing_delay
TXN2965,UTR9032517775,processed,999900,0,0,2026-07-11,
TXN2966,UTR3622142013,processed,19900,0,0,2026-08-05,
TXN2967,UTR2221154162,processed,29900,0,0,2026-08-28,
TXN2968,UTR7936360766,processed,49900,0,0,2026-08-14,
TXN2969,UTR3798977283,processed,499900,0,0,2026-07-24,
TXN2970,UTR2760169250,processed,49900,0,0,2026-07-17,
TXN2971,UTR2700934484,processed,29900,0,0,2026-08-30,
TXN2972,UTR3959715514,processed,199900,0,0,2026-08-12,
TXN2973,UTR1975552068,processed,29900,0,0,2026-07-15,
TXN2974,UTR3727303120,processed,499900,0,0,2026-08-20,
TXN2975,UTR1319483688,processed,499900,0,0,2026-08-07,
TXN2976,,pending,,,,,processing_delay
TXN2977,UTR7366337616,processed,19900,0,0,2026-08-03,
TXN2978,UTR3244750381,processed,9900,0,0,2026-07-15,
TXN2979,UTR5796528776,processed,99900,0,0,2026-07-15,
TXN2982,UTR4562387582,processed,499900,0,0,2026-08-09,
TXN2983,,pending,,,,,processing_delay
TXN2984,UTR3610609005,processed,91860,8040,0,2026-07-23,fee_deduction_variance
TXN2985,UTR8578340270,processed,999900,0,0,2026-07-15,
TXN2986,,pending,,,,,high_volume_queue
TXN2988,UTR6336633743,processed,49900,0,0,2026-07-13,
TXN2989,UTR9578086916,processed,199900,0,0,2026-08-07,
TXN2990,UTR1734015716,processed,9455,445,0,2026-08-15,fee_deduction_variance
TXN2991,UTR6064374162,processed,499900,0,0,2026-08-03,
TXN2992,UTR4455292153,processed,99900,0,0,2026-07-30,
TXN2993,,pending,,,,,high_volume_queue
TXN2994,UTR4930747947,processed,199900,0,0,2026-07-09,
TXN2995,UTR7856658554,processed,49900,0,0,2026-07-20,
TXN2996,,pending,,,,,high_volume_queue
TXN2997,UTR3807309597,processed,99900,0,0,2026-08-04,
TXN2998,UTR7132039885,processed,29900,0,0,2026-07-07,
TXN2999,UTR5029291319,processed,9900,0,0,2026-08-15,
TXN3000,UTR5460836206,processed,99900,0,0,2026-08-05,
